scan,zone,x_mm,y_mm,z_mm,deviation_mm
scan_300,GRAT_XXX,-41.775,31.283,2.551,2.036
scan_300,GRAT_XXX,-49.703,-3.022,-13.416,3.427
scan_300,GRAT_XXX,-49.526,30.081,2.808,1.297
scan_300,OOO,-39.400,36.174,-5.796,0.818
scan_300,GRAT_XXX,-34.080,-3.169,-4.587,4.119
scan_300,GRAT_XXX,-72.900,15.248,-14.274,1.632
scan_300,GRAT_XXX,-60.855,24.725,-13.788,1.209
scan_300,GRAT_XXX,-58.456,26.893,10.850,1.261
scan_300,GRAT_XXX,-42.547,20.212,-15.495,1.230
scan_300,OOO,-34.441,35.999,5.233,0.441
scan_300,OOO,-40.592,35.898,-6.957,0.319
scan_300,GRAT_XXX,-35.556,-2.662,-7.802,3.894
scan_300,GRAT_XXX,-65.911,22.291,-11.734,1.556
scan_300,GRAT_XXX,-49.976,-4.496,-13.653,2.170
scan_300,GRAT_XXX,-46.643,10.885,-19.701,1.866
scan_300,GRAT_XXX,-46.456,11.684,-19.123,1.541
scan_300,GRAT_XXX,-46.279,12.139,-18.427,1.436
scan_300,OOO,-28.494,35.773,5.878,0.926
scan_300,GRAT_XXX,-33.839,-4.481,-8.013,2.199
scan_300,GRAT_XXX,-27.248,-14.045,-1.841,1.471
scan_300,GRAT_XXX,-43.132,-24.835,-18.468,2.155
scan_300,GRAT_XXX,-29.813,-9.822,-4.840,1.377
scan_300,GRAT_XXX,-25.916,35.030,1.821,1.489
scan_300,OOO,-36.731,36.000,6.794,0.521
scan_300,GRAT_XXX,-47.532,31.617,-12.034,2.018
scan_300,GRAT_XXX,-41.873,-4.098,-12.005,2.596
scan_300,GRAT_XXX,-38.242,-4.419,-8.289,2.159
scan_300,GRAT_XXX,-26.458,26.087,-8.039,1.987
scan_300,GRAT_XXX,-52.139,-4.615,-13.247,2.056
scan_300,GRAT_XXX,-39.060,31.695,2.542,1.608
scan_300,GRAT_XXX,-68.348,10.338,-22.550,1.313
scan_300,GRAT_XXX,-26.441,23.692,-7.422,2.307
scan_300,GRAT_XXX,-49.832,28.595,2.097,1.827
scan_300,GRAT_XXX,-29.393,-10.516,-7.347,1.768
scan_300,GRAT_XXX,-28.073,-13.094,1.591,1.561
scan_300,GRAT_XXX,-41.090,-26.222,-16.793,1.518
scan_300,GRAT_XXX,-33.711,-3.617,-5.213,3.329
scan_300,GRAT_XXX,-59.877,-5.970,-20.939,1.333
scan_300,GRAT_XXX,-75.486,10.289,-17.825,1.217
scan_300,OOO,-24.477,-35.887,-6.866,0.571
scan_300,OOO,-30.907,35.435,-7.660,0.782
scan_300,GRAT_XXX,-55.183,25.067,2.342,1.260
scan_300,GRAT_XXX,-23.151,-31.781,2.014,1.473
scan_300,GRAT_XXX,-51.724,27.783,-16.897,1.472
scan_300,GRAT_XXX,-25.419,27.495,2.804,1.220
scan_300,OOO,-25.998,36.456,5.677,1.177
scan_300,GRAT_XXX,-32.865,-5.906,-1.238,1.945
scan_300,GRAT_XXX,-22.290,-28.970,3.106,2.381
scan_300,GRAT_XXX,-22.454,-30.516,2.501,1.982
scan_300,ANGUSS_B,-60.641,24.250,0.068,1.257
scan_300,GRAT_XXX,-25.031,34.618,-6.939,1.303
scan_300,GRAT_XXX,-59.753,-4.341,-20.137,2.589
scan_300,GRAT_XXX,-64.833,22.361,-12.913,1.740
scan_300,GRAT_XXX,-45.892,36.906,8.737,1.598
scan_300,GRAT_XXX,-63.327,6.188,-24.165,1.535
scan_300,GRAT_XXX,-28.945,-10.969,-5.438,1.225
scan_300,GRAT_XXX,-30.910,-8.254,-2.313,1.722
scan_300,GRAT_XXX,-25.895,19.193,-10.674,1.331
scan_300,GRAT_XXX,-43.309,29.991,2.532,2.299
scan_300,OOO,-42.449,36.633,7.867,1.362
scan_300,OOO,-40.806,36.068,7.967,1.044
scan_300,ANGUSS_B,-62.916,24.343,1.294,1.531
scan_300,GRAT_XXX,-68.347,-2.358,-24.764,1.364
scan_300,GRAT_XXX,-28.683,-16.096,-9.650,1.368
scan_300,GRAT_XXX,-25.785,-11.347,8.659,1.731
scan_300,GRAT_XXX,-53.916,27.309,-12.782,1.432
scan_300,GRAT_XXX,-44.296,-8.645,-15.731,1.281
scan_300,GRAT_XXX,-43.651,-4.023,-12.842,2.475
scan_300,OOO,-31.829,36.253,6.796,1.071
scan_300,GRAT_XXX,-44.211,-5.202,-13.635,1.504
scan_300,GRAT_XXX,-33.341,-4.424,-6.542,1.985
scan_300,OOO,-39.054,35.996,7.993,0.948
scan_300,GRAT_XXX,-71.560,22.285,-1.919,1.582
scan_300,GRAT_XXX,-71.639,13.126,-17.802,1.501
scan_300,GRAT_XXX,-71.800,17.732,-11.990,1.762
scan_300,GRAT_XXX,-53.224,27.706,-14.036,1.791
scan_300,GRAT_XXX,-40.544,-7.799,-13.720,1.362
scan_300,GRAT_XXX,-30.567,12.291,-13.186,2.015
scan_300,GRAT_XXX,-28.760,-12.206,-9.277,1.529
scan_300,GRAT_XXX,-22.184,-25.090,4.460,1.660
scan_300,GRAT_XXX,-44.374,32.523,-12.161,1.639
scan_300,GRAT_XXX,-70.257,7.120,-24.653,1.690
scan_300,GRAT_XXX,-25.434,24.532,-5.609,1.651
scan_300,GRAT_XXX,-21.899,-23.196,5.061,1.794
scan_300,GRAT_XXX,-36.608,22.454,-14.578,1.232
scan_300,GRAT_XXX,-25.863,24.642,3.333,1.326
scan_300,OOO,-33.167,36.287,6.767,0.511
scan_300,OOO,-26.036,-35.206,-7.708,1.295
scan_300,GRAT_XXX,-40.197,-20.476,-13.719,1.731
scan_300,GRAT_XXX,-33.057,35.234,1.076,1.212
scan_300,GRAT_XXX,-47.227,31.177,-13.296,1.521
scan_300,GRAT_XXX,-21.965,-20.867,6.039,1.606
scan_300,GRAT_XXX,-69.215,17.620,-13.748,1.573
scan_300,GRAT_XXX,-58.502,-4.076,-14.237,2.380
scan_300,GRAT_XXX,-62.209,11.853,-23.305,1.290
scan_300,GRAT_XXX,-29.902,-12.579,-10.031,1.217
scan_300,GRAT_XXX,-44.164,1.359,-13.364,5.045
scan_300,GRAT_XXX,-23.574,-24.357,3.193,1.720
scan_300,GRAT_XXX,-57.720,-8.378,-20.418,1.619
scan_300,GRAT_XXX,-35.203,34.325,-10.572,1.274
scan_300,OOO,-34.580,36.651,-5.226,0.840
scan_300,GRAT_XXX,-67.422,-9.092,-24.419,1.214
scan_300,GRAT_XXX,-27.732,36.199,1.537,1.829
scan_300,GRAT_XXX,-70.245,18.103,-12.735,1.524
scan_300,GRAT_XXX,-68.645,6.792,-25.790,2.063
scan_300,GRAT_XXX,-69.843,22.263,6.014,1.300
scan_300,GRAT_XXX,-65.257,22.603,-10.723,1.467
scan_300,GRAT_XXX,-50.957,29.062,-12.967,1.791
scan_300,GRAT_XXX,-49.716,26.085,-18.051,1.383
scan_300,GRAT_XXX,-53.729,13.738,-21.612,1.370
scan_300,GRAT_XXX,-54.111,12.308,-21.726,1.357
scan_300,GRAT_XXX,-61.249,-3.768,-21.035,3.162
scan_300,GRAT_XXX,-57.297,27.864,11.286,1.224
scan_300,GRAT_XXX,-27.040,22.298,-8.207,1.764
scan_300,GRAT_XXX,-35.889,-4.085,-9.105,2.444
scan_300,GRAT_XXX,-35.712,28.397,-13.084,1.229
scan_300,GRAT_XXX,-33.541,-4.204,-3.104,3.457
scan_300,GRAT_XXX,-32.913,-4.801,-4.977,2.377
scan_300,GRAT_XXX,-69.742,22.208,-4.672,1.251
scan_300,GRAT_XXX,-30.565,-9.420,-2.045,2.003
scan_300,GRAT_XXX,-26.941,17.825,-11.291,1.675
scan_300,GRAT_XXX,-28.715,-12.570,5.194,1.915
scan_300,ANGUSS_B,-63.788,24.404,-2.180,1.599
scan_300,GRAT_XXX,-34.143,35.815,-7.896,1.228
scan_300,GRAT_XXX,-49.537,30.284,-13.475,1.766
scan_300,GRAT_XXX,-32.019,-8.447,-10.012,1.771
scan_300,GRAT_XXX,-36.958,11.122,-15.038,1.319
scan_300,GRAT_XXX,-53.758,14.645,-21.385,1.241
scan_300,GRAT_XXX,-67.847,20.508,-12.614,1.220
scan_300,GRAT_XXX,-40.914,-2.457,-8.612,4.434
scan_300,GRAT_XXX,-26.095,34.917,-4.250,1.621
scan_300,GRAT_XXX,-43.889,-5.631,-13.946,1.265
scan_300,OOO,-32.753,36.234,7.948,0.898
scan_300,GRAT_XXX,-39.326,-13.463,-15.562,1.682
scan_300,GRAT_XXX,-29.792,-8.527,6.303,1.240
scan_300,GRAT_XXX,-25.590,-17.448,-5.583,1.588
scan_300,GRAT_XXX,-49.304,28.658,-15.428,1.895
scan_300,GRAT_XXX,-30.360,-32.054,-12.123,1.328
scan_300,GRAT_XXX,-32.700,-30.171,-13.222,1.357
scan_300,GRAT_XXX,-67.887,6.165,-27.062,3.460
scan_300,GRAT_XXX,-23.177,-16.722,8.263,1.816
scan_300,GRAT_XXX,-37.685,31.577,2.697,1.850
scan_300,GRAT_XXX,-26.536,-17.398,-8.126,1.546
scan_300,OOO,-42.773,35.504,4.598,0.830
scan_300,GRAT_XXX,-32.070,-30.131,-12.889,1.377
scan_300,GRAT_XXX,-24.820,30.719,4.067,1.302
scan_300,GRAT_XXX,-49.336,31.116,-12.213,1.243
scan_300,GRAT_XXX,-48.742,30.524,-14.088,1.463
scan_300,GRAT_XXX,-25.456,-12.914,8.125,1.528
scan_300,GRAT_XXX,-34.334,-3.283,-6.970,3.277
scan_300,GRAT_XXX,-58.503,-8.362,-21.439,1.381
scan_300,ANGUSS_B,-62.506,24.811,-0.408,1.674
scan_300,GRAT_XXX,-23.418,-28.624,2.488,1.931
scan_300,GRAT_XXX,-28.647,-11.432,6.267,1.476
scan_300,OOO,-30.451,36.142,6.901,0.500
scan_300,GRAT_XXX,-34.805,34.138,1.739,2.184
scan_300,GRAT_XXX,-39.700,-4.837,-9.679,1.835
scan_300,GRAT_XXX,-45.267,-8.823,-15.870,1.230
scan_300,GRAT_XXX,-30.019,20.280,-10.788,1.247
scan_300,GRAT_XXX,-35.709,33.965,2.421,1.827
scan_300,GRAT_XXX,-64.283,-10.173,-24.263,1.581
scan_300,GRAT_XXX,-62.852,24.100,5.868,1.281
scan_300,GRAT_XXX,-25.479,21.196,-4.587,1.538
scan_300,GRAT_XXX,-33.347,-7.137,1.871,1.630
scan_300,GRAT_XXX,-41.202,-13.052,-16.031,1.305
scan_300,GRAT_XXX,-29.844,36.275,1.317,1.560
scan_300,OOO,-26.791,35.417,-7.435,0.766
scan_300,GRAT_XXX,-31.404,23.135,-11.942,1.269
scan_300,GRAT_XXX,-59.148,-4.183,-16.202,2.274
scan_300,GRAT_XXX,-23.331,-26.594,3.068,1.979
scan_300,GRAT_XXX,-49.816,27.583,-16.842,1.723
scan_300,GRAT_XXX,-23.878,-25.736,2.473,2.136
scan_300,OOO,-28.441,35.975,6.818,0.817
scan_300,GRAT_XXX,-48.003,28.679,2.286,1.649
scan_300,GRAT_XXX,-47.728,-2.500,-13.576,3.914
scan_300,GRAT_XXX,-58.495,25.423,-17.980,1.211
scan_300,GRAT_XXX,-67.091,22.077,-5.866,1.322
scan_300,GRAT_XXX,-33.386,-30.739,-13.745,1.410
scan_300,GRAT_XXX,-24.744,-22.884,1.434,2.484
scan_300,GRAT_XXX,-74.253,15.735,-13.616,1.329
scan_300,GRAT_XXX,-39.949,-27.296,-16.264,1.529
scan_300,GRAT_XXX,-26.031,23.987,-2.946,1.471
scan_300,OOO,-33.013,36.594,-4.367,0.888
scan_300,GRAT_XXX,-76.003,5.771,-21.005,1.393
scan_300,GRAT_XXX,-36.786,-21.085,-12.382,1.311
scan_300,GRAT_XXX,-71.161,15.166,-14.947,2.200
scan_300,GRAT_XXX,-27.402,-13.806,-3.116,1.214
scan_300,GRAT_XXX,-72.537,13.487,-17.139,1.430
scan_300,GRAT_XXX,-25.107,-16.249,1.806,1.533
scan_300,GRAT_XXX,-64.020,22.801,-6.103,1.284
scan_300,OOO,-24.744,-35.587,-7.480,0.775
scan_320,GRAT_XXX,-72.708,18.346,-11.279,1.426
scan_320,GRAT_XXX,-68.161,9.774,-23.470,1.309
scan_320,GRAT_XXX,-60.960,21.908,-20.600,1.324
scan_320,GRAT_XXX,-63.426,15.681,-22.534,1.367
scan_320,GRAT_XXX,-61.443,14.564,-22.462,1.210
scan_320,ANGUSS_B,-66.161,24.039,-1.792,1.350
scan_320,GRAT_XXX,-68.833,-8.130,-22.695,1.242
scan_320,GRAT_XXX,-68.246,-6.798,-22.648,1.350
scan_320,GRAT_XXX,-68.251,-10.552,-23.976,1.422
scan_320,GRAT_XXX,-68.299,-11.192,-24.517,1.751
scan_320,GRAT_XXX,-71.399,2.243,-22.018,1.542
scan_320,GRAT_XXX,-58.738,22.926,-20.524,1.694
scan_320,GRAT_XXX,-77.681,1.742,-21.962,1.821
scan_320,GRAT_XXX,-66.415,-6.661,-22.360,1.656
scan_320,GRAT_XXX,-66.177,-7.855,-23.094,1.286
scan_320,GRAT_XXX,-68.045,-12.206,-23.758,1.374
scan_320,GRAT_XXX,-60.117,22.456,-20.203,1.269
scan_320,GRAT_XXX,-61.119,15.581,-22.312,1.344
scan_320,GRAT_XXX,-30.275,34.651,-9.996,1.349
scan_320,GRAT_XXX,-38.274,33.247,-10.682,2.182
scan_320,GRAT_XXX,-27.313,-13.941,-6.431,1.500
scan_320,GRAT_XXX,-53.178,25.245,-18.595,1.496
scan_320,GRAT_XXX,-42.364,34.455,-9.911,1.619
scan_320,GRAT_XXX,-54.474,25.335,-18.263,2.005
scan_320,GRAT_XXX,-45.625,14.901,-18.039,1.350
scan_320,GRAT_XXX,-58.037,10.057,-23.287,1.465
scan_320,GRAT_XXX,-37.343,20.815,-14.876,1.423
scan_320,GRAT_XXX,-49.403,23.792,-18.385,1.245
scan_320,GRAT_XXX,-42.456,33.149,-10.619,2.137
scan_320,GRAT_XXX,-26.963,15.892,-10.998,1.571
scan_320,GRAT_XXX,-29.595,-8.146,2.032,1.362
scan_320,GRAT_XXX,-25.638,-17.024,-7.308,1.374
scan_320,GRAT_XXX,-37.950,-7.579,1.636,5.324
scan_320,OOO,-28.400,36.329,-6.477,0.774
scan_320,GRAT_XXX,-52.140,28.444,-16.122,1.402
scan_320,GRAT_XXX,-30.611,-7.542,-5.884,1.397
scan_320,GRAT_XXX,-58.911,-14.227,-23.736,1.325
scan_320,GRAT_XXX,-64.994,-2.508,-19.685,1.204
scan_320,GRAT_XXX,-32.519,13.924,-12.792,1.605
scan_320,GRAT_XXX,-33.312,-9.609,-10.623,1.774
scan_320,GRAT_XXX,-30.023,18.013,-11.302,1.599
scan_320,GRAT_XXX,-39.467,-7.131,2.576,5.075
scan_320,GRAT_XXX,-32.632,-12.685,-10.046,1.795
scan_320,GRAT_XXX,-37.942,-6.787,2.654,4.612
scan_320,GRAT_XXX,-29.812,16.222,-11.315,1.282
scan_320,GRAT_XXX,-28.881,-12.600,-6.773,2.117
scan_320,GRAT_XXX,-34.607,33.749,-11.201,1.453
scan_320,GRAT_XXX,-26.298,34.736,2.734,1.312
scan_320,GRAT_XXX,-24.822,22.284,5.353,1.342
scan_320,GRAT_XXX,-23.206,-30.070,3.333,1.393
scan_320,OOO,-24.669,36.260,4.590,0.806
scan_320,OOO,-41.396,35.751,6.419,0.825
scan_320,GRAT_XXX,-23.061,-31.718,-1.069,1.742
scan_320,GRAT_XXX,-30.083,-5.781,5.737,1.362
scan_320,GRAT_XXX,-34.221,-5.103,5.475,2.170
scan_320,GRAT_XXX,-48.526,32.877,2.400,1.335
scan_320,OOO,-25.183,35.324,-6.008,0.796
scan_320,OOO,-43.789,35.411,-6.032,1.526
scan_320,GRAT_XXX,-65.379,-16.020,-23.288,1.648
scan_320,GRAT_XXX,-44.465,34.407,-10.181,1.421
scan_320,OOO,-28.338,35.515,4.408,1.315
scan_320,GRAT_XXX,-25.485,-31.947,-7.901,1.458
scan_320,OOO,-35.121,36.173,7.291,0.475
scan_320,GRAT_XXX,-25.652,32.016,1.211,1.214
scan_320,GRAT_XXX,-32.868,-5.903,-4.591,1.370
scan_320,GRAT_XXX,-64.602,-4.866,-19.896,1.248
scan_320,GRAT_XXX,-34.017,34.555,-10.641,1.443
scan_320,GRAT_XXX,-25.094,-31.552,-6.943,1.858
scan_320,GRAT_XXX,-35.837,-4.121,3.888,3.998
scan_320,GRAT_XXX,-44.831,-5.321,-13.814,1.247
scan_320,OOO,-40.645,35.878,-7.407,0.506
scan_320,GRAT_XXX,-75.764,1.663,-21.700,1.526
scan_320,GRAT_XXX,-22.102,-24.975,6.261,1.520
scan_320,GRAT_XXX,-46.050,31.828,-13.954,1.218
scan_320,GRAT_XXX,-39.741,-5.097,-9.819,1.707
scan_320,GRAT_XXX,-52.325,26.428,-17.782,1.677
scan_320,GRAT_XXX,-36.360,-14.278,-13.011,1.204
scan_320,GRAT_XXX,-42.265,-3.725,-11.529,2.732
scan_320,GRAT_XXX,-25.014,-23.879,2.214,2.046
scan_320,OOO,-34.878,35.750,5.301,0.325
scan_320,GRAT_XXX,-43.191,-4.882,-12.619,1.664
scan_320,GRAT_XXX,-37.976,35.242,-8.771,1.272
scan_320,GRAT_XXX,-60.623,-17.862,-25.850,2.552
scan_320,GRAT_XXX,-24.354,-14.986,-3.870,1.387
scan_320,GRAT_XXX,-34.518,14.307,-12.876,1.498
scan_320,GRAT_XXX,-37.302,22.396,-14.762,1.284
scan_320,GRAT_XXX,-41.674,-5.182,-11.940,1.623
scan_320,GRAT_XXX,-61.251,-3.900,-11.637,2.655
scan_320,GRAT_XXX,-34.116,-31.253,-14.021,1.423
scan_320,GRAT_XXX,-25.805,-17.913,-8.776,1.252
scan_320,GRAT_XXX,-49.755,13.476,-19.515,1.269
scan_320,GRAT_XXX,-33.710,-29.585,-13.707,1.473
scan_320,GRAT_XXX,-32.263,-31.385,-13.272,1.417
scan_320,GRAT_XXX,-27.716,-12.086,3.953,1.307
scan_320,OOO,-30.795,36.039,5.812,1.028
scan_320,GRAT_XXX,-36.325,33.375,-11.056,1.716
scan_320,GRAT_XXX,-40.278,32.834,-10.729,2.432
scan_320,GRAT_XXX,-40.413,34.239,-9.568,1.869
scan_320,GRAT_XXX,-28.279,35.934,-7.856,1.363
scan_320,OOO,-43.157,35.533,6.292,0.701
scan_320,GRAT_XXX,-25.991,21.133,1.360,1.268
scan_320,GRAT_XXX,-35.867,22.220,-13.955,1.435
scan_320,GRAT_XXX,-28.458,-31.476,-9.705,1.213
scan_320,GRAT_XXX,-23.029,-31.203,2.410,1.517
scan_320,OOO,-26.280,35.636,-5.803,0.928
scan_320,GRAT_XXX,-35.992,16.160,-13.044,1.257
scan_320,GRAT_XXX,-50.459,10.099,-20.384,1.226
scan_320,GRAT_XXX,-62.410,19.289,-21.949,1.880
scan_320,GRAT_XXX,-35.803,-8.233,-12.388,1.247
scan_320,GRAT_XXX,-76.902,3.191,-21.793,1.483
scan_320,GRAT_XXX,-31.800,-25.724,-12.161,1.218
scan_320,GRAT_XXX,-38.072,32.706,-12.705,1.262
scan_320,GRAT_XXX,-30.580,15.616,-12.333,1.218
scan_320,GRAT_XXX,-38.611,34.498,-9.528,1.468
scan_320,GRAT_XXX,-69.410,13.929,-22.068,1.233
scan_320,GRAT_XXX,-69.494,23.069,-2.082,1.206
scan_320,OOO,-36.526,35.454,5.373,0.925
scan_320,GRAT_XXX,-46.709,-5.404,-13.910,1.362
scan_320,GRAT_XXX,-40.213,23.815,-14.475,1.319
scan_320,GRAT_XXX,-38.839,32.685,-10.944,2.220
scan_320,GRAT_XXX,-60.639,-4.465,-10.517,2.023
scan_320,GRAT_XXX,-54.173,9.832,-21.671,1.314
scan_320,GRAT_XXX,-60.546,-4.139,-9.222,2.847
scan_320,GRAT_XXX,-59.473,-16.681,-24.491,1.795
scan_320,GRAT_XXX,-59.113,-18.167,-24.139,1.536
scan_320,GRAT_XXX,-58.040,-5.631,-10.472,1.322
scan_320,GRAT_XXX,-64.549,24.642,5.543,1.695
scan_320,GRAT_XXX,-64.164,-7.611,-22.553,1.370
scan_320,GRAT_XXX,-33.503,-6.561,1.732,1.976
scan_320,GRAT_XXX,-22.916,-26.654,4.099,1.248
scan_320,GRAT_XXX,-38.958,-20.058,-13.303,1.639
scan_320,GRAT_XXX,-41.324,-4.693,-10.321,1.813
scan_320,GRAT_XXX,-35.756,34.569,-10.274,1.452
scan_320,OOO,-37.319,36.390,6.990,0.541
scan_320,GRAT_XXX,-34.583,-32.536,-14.664,1.794
scan_320,OOO,-26.999,36.420,6.029,0.935
scan_320,GRAT_XXX,-38.525,-5.002,-6.233,2.733
scan_320,GRAT_XXX,-30.746,-33.395,-12.629,1.322
scan_320,GRAT_XXX,-25.567,-32.638,-1.691,1.700
scan_320,GRAT_XXX,-31.871,-8.275,-10.143,1.510
scan_320,GRAT_XXX,-77.187,1.025,-22.082,1.626
scan_320,GRAT_XXX,-45.534,-13.631,-18.160,1.754
scan_320,GRAT_XXX,-23.070,-15.749,5.695,1.752
scan_320,GRAT_XXX,-35.817,-5.292,3.039,3.757
scan_320,GRAT_XXX,-28.595,-13.792,-7.130,2.287
scan_320,GRAT_XXX,-54.302,-5.734,-9.923,1.582
scan_320,GRAT_XXX,-47.790,-24.054,-18.659,1.251
scan_320,GRAT_XXX,-41.403,-4.235,-8.755,2.787
scan_320,GRAT_XXX,-71.673,19.297,-11.627,1.564
scan_320,GRAT_XXX,-43.236,33.396,-11.947,1.260
scan_320,GRAT_XXX,-76.391,-4.777,-21.056,1.379
scan_320,GRAT_XXX,-59.680,11.723,-23.850,1.405
scan_320,GRAT_XXX,-59.676,8.909,-23.995,1.531
scan_320,GRAT_XXX,-67.011,-11.999,-24.237,1.824
scan_320,ANGUSS_B,-64.577,24.363,-1.704,1.229
scan_320,GRAT_XXX,-73.362,17.305,-11.727,1.213
scan_320,GRAT_XXX,-34.347,-6.889,1.844,2.530
scan_320,GRAT_XXX,-26.000,26.213,3.370,1.323
scan_320,GRAT_XXX,-66.337,-15.210,-23.384,1.332
scan_320,GRAT_XXX,-61.735,24.950,-3.337,1.451
scan_320,GRAT_XXX,-29.578,-34.232,-12.144,1.794
scan_320,GRAT_XXX,-76.033,7.566,-18.501,1.462
scan_320,GRAT_XXX,-49.597,15.605,-19.295,1.240
scan_320,GRAT_XXX,-59.810,-5.078,-8.817,2.112
scan_320,GRAT_XXX,-25.377,32.036,1.869,1.554
scan_320,GRAT_XXX,-35.701,-28.584,-13.527,1.234
scan_320,GRAT_XXX,-60.751,-8.413,-22.131,1.228
scan_320,GRAT_XXX,-60.591,-10.010,-22.693,1.426
scan_320,GRAT_XXX,-61.685,-2.626,-12.460,2.759
scan_320,GRAT_XXX,-62.198,-16.741,-24.839,1.545
scan_320,GRAT_XXX,-55.292,14.279,-20.841,1.206
scan_320,GRAT_XXX,-30.717,17.255,-12.250,1.535
scan_320,GRAT_XXX,-60.583,-17.798,-25.919,2.598
scan_320,GRAT_XXX,-43.762,-5.179,-13.613,1.416
scan_320,OOO,-39.886,35.680,5.863,1.269
scan_320,GRAT_XXX,-48.530,-21.847,-19.224,1.213
scan_320,GRAT_XXX,-23.247,-31.523,-0.432,1.585
scan_320,GRAT_XXX,-37.905,-5.532,-5.675,2.301
scan_320,GRAT_XXX,-30.208,-12.505,-9.628,1.686
scan_320,GRAT_XXX,-58.823,-5.345,-6.736,2.886
scan_320,GRAT_XXX,-31.872,20.068,-11.673,1.321
scan_320,GRAT_XXX,-40.108,33.156,-10.456,2.497
scan_320,OOO,-30.969,36.533,7.186,0.565
scan_320,GRAT_XXX,-65.477,-4.048,-20.786,1.224
scan_320,GRAT_XXX,-52.671,-22.504,-22.091,1.879
scan_320,OOO,-27.104,35.963,-6.044,0.864
scan_320,GRAT_XXX,-62.578,-3.591,-14.282,1.888
scan_320,GRAT_XXX,-27.895,22.756,2.251,1.714
scan_320,GRAT_XXX,-26.618,28.025,2.601,1.336
scan_320,GRAT_XXX,-31.916,-5.906,3.781,1.540
scan_320,OOO,-28.916,35.934,6.232,0.790
scan_320,GRAT_XXX,-64.410,25.441,6.084,2.633
scan_320,GRAT_XXX,-69.973,2.330,-22.845,1.330
scan_320,OOO,-31.493,36.897,7.258,1.123
scan_320,GRAT_XXX,-42.234,-15.894,-15.703,1.237
scan_320,GRAT_XXX,-28.800,-9.781,1.783,1.277
scan_320,GRAT_XXX,-30.619,-13.304,-10.017,1.467
scan_320,OOO,-29.202,36.339,7.371,0.556
scan_320,GRAT_XXX,-39.526,-7.679,1.533,5.947
scan_320,GRAT_XXX,-34.869,33.690,1.800,2.066
scan_320,GRAT_XXX,-63.779,25.777,6.142,2.940
scan_320,OOO,-40.463,36.474,6.951,0.572
scan_320,GRAT_XXX,-62.047,-12.531,-23.240,1.232
scan_320,GRAT_XXX,-61.865,20.607,-21.663,1.509
scan_320,GRAT_XXX,-55.954,-5.696,-10.173,1.413
scan_320,GRAT_XXX,-36.969,32.498,0.960,2.776
scan_320,GRAT_XXX,-23.368,35.628,3.788,1.318
scan_320,OOO,-27.976,36.333,7.004,0.979
scan_320,GRAT_XXX,-48.010,32.143,-12.173,1.388
scan_320,GRAT_XXX,-32.985,-13.285,-10.632,1.206
scan_320,GRAT_XXX,-30.645,29.326,-10.170,1.251
scan_320,GRAT_XXX,-32.850,-5.802,-3.350,1.893
scan_320,GRAT_XXX,-25.222,-18.235,-7.577,1.425
scan_320,OOO,-28.004,36.326,-4.931,1.118
scan_320,GRAT_XXX,-24.925,24.232,5.264,1.392
scan_320,GRAT_XXX,-64.845,1.799,-19.930,1.226
scan_320,GRAT_XXX,-35.429,-4.339,4.400,3.438
scan_320,GRAT_XXX,-24.299,-15.561,-4.590,1.271
scan_320,GRAT_XXX,-36.306,32.006,-11.441,2.145
scan_320,GRAT_XXX,-62.867,25.487,5.560,2.414
scan_320,GRAT_XXX,-54.518,-5.600,-10.868,1.270
scan_320,GRAT_XXX,-48.195,-5.217,-14.533,1.476
scan_320,OOO,-27.410,36.223,-4.780,0.707
scan_320,GRAT_XXX,-60.187,-8.680,-21.040,1.944
scan_320,GRAT_XXX,-68.261,-12.397,-24.340,1.558
scan_320,GRAT_XXX,-66.109,-4.797,-21.960,1.385
scan_320,GRAT_XXX,-76.744,5.366,-21.523,1.264
scan_320,GRAT_XXX,-26.408,34.274,-7.774,1.792
scan_320,GRAT_XXX,-25.209,34.414,-7.297,1.524
scan_320,GRAT_XXX,-26.934,-15.064,-7.915,1.557
scan_320,GRAT_XXX,-30.274,-9.634,-8.017,1.975
scan_320,GRAT_XXX,-32.178,-7.133,-8.053,1.461
scan_320,OOO,-39.066,36.806,6.690,0.908
scan_320,GRAT_XXX,-36.123,-5.343,-7.829,1.709
scan_320,GRAT_XXX,-62.489,-9.755,-22.760,1.258
scan_320,GRAT_XXX,-51.731,-22.736,-21.108,1.229
scan_320,GRAT_XXX,-59.318,-15.213,-24.331,1.800
scan_320,GRAT_XXX,-34.500,-9.034,-11.451,1.518
scan_320,GRAT_XXX,-26.440,27.594,-11.385,1.751
scan_320,GRAT_XXX,-25.469,-14.046,-3.908,1.203
scan_320,GRAT_XXX,-37.262,37.153,8.064,1.471
scan_320,GRAT_XXX,-33.979,-10.250,-11.380,1.421
scan_320,GRAT_XXX,-37.771,-12.127,-14.472,1.337
scan_320,GRAT_XXX,-26.070,19.638,-1.912,1.714
scan_320,GRAT_XXX,-38.167,-5.057,-7.607,1.916
scan_320,GRAT_XXX,-24.302,-27.832,2.813,1.484
scan_320,GRAT_XXX,-40.005,-30.342,-14.814,1.353
scan_320,GRAT_XXX,-54.886,25.902,-16.850,1.874
scan_320,GRAT_XXX,-22.439,-19.577,5.677,1.591
scan_320,GRAT_XXX,-31.998,-10.233,-10.413,1.585
